artist_name,music,main_genre,release date,explicit track
Stray Kids,S-Class,pop,6/2/2023,0.0
Ana Castela,Solteiro ForÃ§ado,world,,
Travis Scott,TOPIA TWINS,hip_hop,7/28/2023,1.0
JuliÃ³n Ãlvarez y su NorteÃ±o Banda,Lo Tienes Todo,world,,
Bibi Babydoll,Automotivo Bibi Fogosa,electronic,5/19/2023,1.0
Miley Cyrus,Used To Be Young,pop,8/18/2023,0.0
Big One,En La Intimidad | CROSSOVER #1,hip_hop,,
Selena Gomez,Single Soon,pop,8/25/2023,0.0
Odetari,GMFU (w/ 6arelyhuman),electronic,7/26/2023,1.0
Natanael Cano,Pacas De Billetes,world,5/1/2023,1.0
Christian Nodal,Por el Resto de Tu Vida,world,1/27/2023,0.0
Michelle Maciel,CCC,world,5/5/2023,0.0
Drake,Slime You Out,hip_hop,,
Brray,CorazÃ³n Roto,world,,
Anuv Jain,Husn,pop,12/1/2023,0.0
Manuel Turizo,DE LUNES A LUNES,pop,8/24/2023,0.0
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",hip_hop,6/2/2023,0.0
Soolking,Casanova,hip_hop,7/6/2023,0.0
Soolking,Casanova,hip_hop,12/7/2023,0.0
Prabh Singh,9:45,,,
Isabel LaRosa,older,pop,9/15/2023,0.0
Taylor Swift,Blank Space (Taylor's Version),pop,10/26/2023,0.0
Chris Brown,Angel Numbers / Ten Toes,rb_soul,11/10/2023,1.0
Jimin,Closer Than This,pop,,
Emilia,La_Original.mp3,pop,11/2/2023,0.0
Taylor Swift,Back To December (Taylor's Version),pop,,
Anuel AA,OA,world,10/13/2023,1.0
6YNTHMANE,BRAZILIAN DANÃA PHONK,hip_hop,,
Gustavo Mioto,Quando Apaga A Luz,world,,
Shubh,Still Rollin,hip_hop,5/19/2023,0.0
CÃ³digo FN,Mood Malandro,world,,
Ice Spice,Deli,hip_hop,1/20/2023,1.0
Fuerza Regida,UNA CERVEZA,world,10/20/2023,1.0
Lost Frequencies,Back To You,electronic,,
Xavi,Modo DND,world,10/28/2023,1.0
Bizarrap,Fruto,hip_hop,10/3/2023,0.0
Gorillaz,Tormenta,hip_hop,,
Gunna,Who You Foolin,,,
Peso Pluma,ROSA PASTEL,world,,
Olivia Rodrigo,the grudge,pop,,
JENNIE,You & Me,pop,10/6/2023,0.0
Kany GarcÃ­a,Te Lo Agradezco,pop,,
Sam Barber,Straight and Narrow,pop,4/12/2023,0.0
Mora,REINA,,8/28/2023,1.0
David Guetta,When We Were Young (The Logical Song),electronic,11/10/2023,0.0
Hozier,Eat Your Young,rock,,
Morgan Wallen,Man Made A Bar,world,,
Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),pop,,
King Gnu,SPECIALZ,pop,9/1/2023,0.0
Taylor Swift,Hits Different,pop,,
Oscar Maydon,Skin de Bandida,world,9/22/2023,1.0
Eladio Carrion,Si La Calle Llama,hip_hop,,
Odetari,LOOK DONâT TOUCH (w/ cade clair),electronic,,
Olivia Rodrigo,lacy,pop,,
Manu,Daqui pra Sempre,pop,9/22/2023,0.0
Dylan Gossett,Coal,pop,7/27/2023,0.0
Mc Livinho,Novidade na Ãrea,hip_hop,,
Linkin Park,Lost,metal,,
Toosii,Favorite Song,hip_hop,2/17/2023,0.0
Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57",hip_hop,10/3/2023,0.0
Carin Leon,Ni Me Debes Ni Te Debo,world,5/19/2023,0.0
El Jordan 23,CabaÃ±a,world,,
Jessie Murph,Wild Ones,pop,,
Ke Personajes,Pobre CorazÃ³n,pop,,
Ice Spice,In Ha Mood,hip_hop,1/6/2023,1.0
Odetari,NARCISSISTIC PERSONALITY DISORDER,electronic,4/1/2023,1.0
Nicki Nicole,DISPARA ***,hip_hop,5/17/2023,1.0
Peso Pluma,ROMPE LA DOMPE,world,,
CURSEDEVIL,TUCA DONKA,electronic,,
Feid,REMIX EXCLUSIVO,pop,3/17/2023,1.0
Milo j,M.A.I,hip_hop,11/30/2023,0.0
Luan Santana,MEIO TERMO,world,,
Alberto Vazquez,Maracas,world,,
Zach Bryan,Spotless,world,,
Nicki Nicole,quÃ© le pasa conmigo?,hip_hop,,
Alfredo Olivas,No,world,,
Arijit Singh,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",world,,
Tatsuya Kitani,éã®ãã¿ã,pop,,
TWICE,MOONLIGHT SUNRISE,pop,,
Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),pop,10/26/2023,0.0
Brent Faiyaz,Best Time,rb_soul,10/27/2023,1.0
KayBlack,Melhor SÃ³,hip_hop,,
Luan Pereira,DENTRO DA HILUX,world,8/24/2023,0.0
Peso Pluma,GAVILÃN II,world,,
The Weeknd,Double Fantasy,rb_soul,,
Rockwell,Somebody's Watching Me,,,
jxdn,ANGELS & DEMONS,pop,,
LE SSERAFIM,"Eve, Psyche & The Bluebeardâs wife",pop,,
Jung Kook,Yes or No,pop,11/3/2023,0.0
j-hope,on the street,pop,,
Taylor Swift,Mine (Taylor's Version),pop,,
VÃJ,Memory Reboot,pop,,
ZÃ© Neto & Cristiano,Um MÃªs E Pouco,world,,
Ava Max,Maybe Youâre The Problem,pop,,
TOMORROW X TOGETHER,Sugar Rush Ride,pop,1/27/2023,0.0
Jelly Roll,Need A Favor,hip_hop,12/9/2022,0.0
Morgan Wallen,Everything I Love,world,1/31/2023,0.0
K y B,Sigue,,,
Vulgo FK,Ballena,hip_hop,7/13/2023,0.0
Agust D,People Pt.2,hip_hop,,
Mora,DONDE SE APRENDE A QUERER?,,8/28/2023,0.0
SativaMusic,Seya,,12/2/2022,0.0
Dance Fruits Music,Calabria,rb_soul,,
Simone Mendes,Dois Fugitivos,world,,
Olivia Rodrigo,love is embarrassing,pop,,
Unknown Mortal Orchestra,So Good at Being in Trouble,pop,,
Nicki Minaj,FTCU,pop,12/8/2023,1.0
Tito Double P,DEMBOW BÃLICO,world,,
Niklas Dee,Not Fair,electronic,6/2/2023,0.0
Chris Stapleton,White Horse,world,7/21/2023,0.0
Maluma,COCO LOCO,pop,6/8/2023,0.0
Zach Bryan,Tourniquet,world,8/25/2023,1.0
MÃ¥neskin,BABY SAID,rock,,
Eslabon Armado,AsÃ­ Lo Quiso Dios,world,,
NewJeans,Cool With You,pop,7/21/2023,0.0
Karan Aujla,Softly,hip_hop,8/18/2023,0.0
Teddy Swims,The Door,pop,6/14/2024,1.0
Teddy Swims,The Door,pop,9/15/2023,0.0
Memphis Cult,9mm,hip_hop,2/23/2023,1.0
R3HAB,Rock My Body,electronic,4/28/2023,0.0
LXNGVX,Montagem Mysterious Game,electronic,11/17/2023,0.0
Miley Cyrus,Jaded,pop,3/10/2023,1.0
Metro Boomin,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),hip_hop,,
Lah Pat,Rodeo (Remix),pop,2/24/2023,1.0
Mrs. GREEN APPLE,ãã³ã¹ãã¼ã«,rock,,
Bizarrap,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",hip_hop,6/21/2023,1.0
Felipe Amorim,Toca o Trompete,world,7/21/2023,1.0
Odetari,I LOVE YOU HOE (w/ 9lives),electronic,7/12/2023,1.0
1nonly,Step Back!,hip_hop,9/2/2022,1.0
Stray Kids,LALALALA,pop,11/10/2023,0.0
NF,HOPE,pop,2/16/2023,0.0
Drake,Virginia Beach,hip_hop,10/6/2023,1.0
Luke Combs,Love You Anyway,world,2/10/2023,0.0
Cris Mj,Daytona,world,11/9/2023,1.0
Atif Aslam,Tu Jaane Na,pop,,
Bad Bunny,HIBIKI,world,10/13/2023,1.0
Natanael Cano,Mas Altas Que Bajadas,world,6/30/2023,1.0
Becky G,POR EL CONTRARIO,pop,9/28/2023,0.0
Travis Scott,THANK GOD,hip_hop,7/28/2023,1.0
AP Dhillon,With You,pop,8/11/2023,0.0
ZÃ© Neto & Cristiano,PÃ¡tio do Posto,world,,
Hypaton,Be My Lover,,,
Calle 24,Apaga El Cel,world,12/22/2023,0.0
Connor Price,Spinnin,pop,10/21/2022,0.0
Lil Mabu,MATHEMATICAL DISRESPECT,,5/5/2023,1.0
Post Malone,Mourning,hip_hop,5/19/2023,1.0
Dei V,Narcotics,hip_hop,,
Feid,BUBALU,pop,9/22/2023,0.0
Alessandra,Queen of Kings,pop,1/8/2023,0.0
juju<3,Wasted Summers,,7/12/2023,0.0
Burna Boy,City Boys,world,2/23/2022,1.0
BUNT.,Clouds,,1/12/2023,0.0
sped up 8282,Cupid,other,,
TRASHXRL,SequÃªncia da Dz7,metal,,
Jazzy,Giving Me,pop,3/10/2023,0.0
MatuÃª,ConexÃµes de MÃ¡fia,rb_soul,,
Bad Bunny,NO ME QUIERO CASAR,world,10/13/2023,1.0
TAEYANG,Shoong!,pop,,
TINI,MuÃ±ecas,pop,,
ROSALÃA,LLYLM,pop,,
Kordhell,SCOPIN,hip_hop,,
Davido,UNAVAILABLE,world,,
Zerb,Mwaki,,9/27/2023,0.0
Natanael Cano,Como Es Arriba Es Abajo,world,,
Chayanne,Bailando Bachata,pop,5/25/2023,0.0
Ski Aggu,Friesenjung,hip_hop,5/25/2023,1.0
KayBlack,Segredo,hip_hop,,
Tropa do Bruxo,Baile do Bruxo,,9/29/2023,1.0
Lauana Prado,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade,world,,
Pritam,Pyaar Hota Kayi Baar Hai,world,,
Lola Indigo,EL TONTO,pop,4/13/2023,0.0
Bobby Pulido,Se MuriÃ³ De Amor,world,,
Gaby Music,No Te Quieren Conmigo,pop,12/15/2023,0.0
Clayton & RomÃ¡rio,Namorando Ou NÃ£o,world,,
Fuerza Regida,EXCESOS,world,10/20/2023,0.0
Gabito Ballesteros,A Puro Dolor,world,12/2/2023,0.0
League of Legends,GODS,other,10/4/2023,0.0
sapientdream,Past Lives,,,
Britney Manson,FÎSHION,other,,
anees,sun and moon,,,
Dominic Fike,Mona Lisa,pop,,
Kanii,I Know,rb_soul,3/10/2023,1.0
Olivia Rodrigo,making the bed,pop,,
Nadin Amizah,Rayuan Perempuan Gila,pop,,
Mc Pedrinho,"Gol Bolinha, Gol Quadrado 2",hip_hop,,
Peso Pluma,CARNAL,world,6/22/2023,1.0
Doble ONE Flow Letal,Mi Kryptonita,,10/11/2023,0.0
Peso Pluma,VVS,world,,
Tyler Hubbard,Dancinâ In The Country,world,,
Kylie Minogue,Padam Padam,electronic,5/18/2023,0.0
Dermot Kennedy,Kiss Me,pop,9/2/2022,0.0
El Alfa,PLEBADA,hip_hop,6/8/2023,0.0
Marnik,Boyz In Paris,electronic,,
Lost Frequencies,The Feeling,electronic,6/9/2023,0.0
Murilo Huff,Anestesiado,world,,
Alok,LET'S GET FKD UP,electronic,11/17/2023,1.0
Shakira,Copa VacÃ­a,pop,,
Conjunto Rienda Real,Sobran Motivos,world,2/10/2023,0.0
Naiara Azevedo,PalhaÃ§a,hip_hop,,
The Kolors,ITALODISCO,pop,,
IVE,Kitsch,pop,3/27/2023,0.0
Nicki Minaj,Red Ruby Da Sleeze,pop,3/3/2023,1.0
Luan Pereira,ELA PIROU NA DODGE RAM,world,3/17/2023,1.0
d4vd,Sleep Well,pop,,
Henrique & Juliano,Quase Algo,world,,
Anirudh Ravichander,Hukum,hip_hop,,
KAROL G,GATITA GANGSTER,world,,
PEDRO SAMPAIO,POCPOC,hip_hop,11/23/2023,0.0
Travis Scott,TIL FURTHER NOTICE,hip_hop,7/28/2023,1.0
Hugo & Guilherme,MÃ¡gica,world,,
Veigh,Engana Dizendo Que Ama,hip_hop,5/19/2023,1.0
Lewis Capaldi,Pointless,pop,12/2/2022,0.0
Brray,CorazÃ³n Roto pt. 3,world,,
Switch Disco,REACT,,1/13/2023,0.0
Rauw Alejandro,PANTIES Y BRASIERES,pop,,
Bizarrap,"ArcÃ¡ngel: Bzrp Music Sessions, Vol. 54",hip_hop,,
Anirudh Ravichander,Naa Ready,hip_hop,,
KayBlack,Preferida,hip_hop,,
Paris Paloma,labour,pop,,
Sam Smith,I'm Not Here To Make Friends,pop,,
Vilen,Chidiya,hip_hop,,
MC Caverinha,CartÃ£o Black,hip_hop,,
Tiago PZK,Me EnterÃ©,hip_hop,,
Pritam,Zara Sa,world,,
J Hus,Who Told You,hip_hop,,
KÃ¤Ã¤rijÃ¤,Cha Cha Cha,pop,,
Gusttavo Lima,Saudade da Minha Vida,world,,
"Tyler, The Creator",DOGTOOTH,hip_hop,3/27/2023,1.0
Pritam,O Maahi,world,,
Morgan Wallen,I Wrote The Book,world,1/31/2023,0.0
Travis Scott,HYAENA,hip_hop,7/28/2023,1.0
Jessie Murph,Pray,pop,,
Bad Bunny,SEDA,world,10/13/2023,1.0
Carin Leon,Alch Si,world,,
aespa,Spicy,pop,5/8/2023,0.0
YOASOBI,ç¥ç¦,pop,,
Rauw Alejandro,RON COLA,pop,11/11/2022,1.0
LATIN MAFIA,Patadas de Ahogado,world,11/3/2023,0.0
Luan Pereira,MOLETOM,world,,
Fred again..,leavemealone,electronic,,
The Kid LAROI,TOO MUCH,hip_hop,10/19/2023,1.0
Taylor Swift,Out Of The Woods (Taylor's Version),pop,,
Sadie Jean,Locksmith,hip_hop,,
Olivia Rodrigo,ballad of a homeschooled girl,pop,,
Iniko,Jericho,hip_hop,4/15/2023,0.0
Kali Uchis,I Wish you Roses,pop,,
MC Saci,Aquariano Nato,hip_hop,,
Junior H,TRES BOTELLAS,world,,
HYBS,Tip Toe,,,
Tom Odell,Black Friday,pop,9/20/2023,0.0
Lil Durk,Stand By Me,hip_hop,,
Taylor Swift,Long Live (Taylor's Version),pop,,
Victor Thompson,THIS YEAR (Blessings),other,1/4/2023,0.0
Jorge & Mateus,Logo Eu,world,,
Alta Consigna,Culpable TÃº,world,,
That Mexican OT,Johnny Dang,hip_hop,,
Nicki Nicole,8 AM,hip_hop,,
TINI,La Loto,pop,,
Young Miko,wiggy,hip_hop,7/21/2023,1.0
Juanes,Me Enamora,pop,,
Aan Story,Trauma,,,
Semicenk,PiÅman DeÄilim,pop,,
Troye Sivan,Got Me Started,pop,9/20/2023,1.0
KAROL G,MAÃANA SERÃ BONITO,world,,
Tate McRae,run for the hills,pop,12/8/2023,1.0
Olivia Rodrigo,logical,pop,,
Guilherme & Benuto,Esse B.O Ã© Meu,world,,
Duelo,Malabares,pop,,
Zara Larsson,On My Love,pop,9/12/2023,0.0
Dominic Fike,Mama's Boy,pop,6/23/2023,0.0
Laufey,Promise,pop,,
Post Malone,Overdrive,hip_hop,7/14/2023,0.0
boygenius,Not Strong Enough,pop,,
Cheema Y,California Love,pop,,
NF,HAPPY,pop,4/7/2023,0.0
Henrique & Juliano,Devia Ser Proibido,world,,
Ice Spice,Munch (Feelinâ U),hip_hop,,
Gunna,Baby Birkin,,,
Kany GarcÃ­a,La Siguiente,pop,,
Zack Tabudlo,Gusto,world,,
glichery,Sea Of Problems,electronic,,
Jimin,Face-off,pop,,
Drake,You Broke My Heart,hip_hop,10/6/2023,1.0
Peter Fox,Zukunft Pink,pop,,
BLOK3,AFFETMEM,hip_hop,,
AYLIVA,Sie weiÃ,pop,,
Chase & Status,Baddadan,electronic,,
Grupo Frontera,LE VA DOLER,world,,
Taylor Swift,New Romantics (Taylor's Version),pop,,
Taylor Swift,Shake It Off (Taylor's Version),pop,10/26/2023,0.0
Miley Cyrus,River,pop,3/10/2023,0.0
NXVAMANE,FRESH,electronic,,
Green Neon DJ,Puta Mexicana (Tik Tok Edit),other,,
Ana Castela,Fronteira,world,,
XG,SHOOTING STAR,pop,1/25/2023,0.0
The Kid LAROI,NIGHTS LIKE THIS,hip_hop,,
ArcÃ¡ngel,ALV,hip_hop,,
DEMI,homebdy,pop,,
Stephen Sanchez,High,pop,,
MÃ¥neskin,HONEY (ARE U COMING?),rock,,
Miksu / Macloud,Nachts wach,hip_hop,7/8/2022,1.0
Taylor Swift,Better Than Revenge (Taylor's Version),pop,,
Hev Abi,Alam Mo Ba Girl,,,
Daniel Caesar,Superpowers,rb_soul,4/7/2023,0.0
TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),pop,,
Morgan Wallen,â98 Braves,world,,
Felipe Amorim,Fode Bem,world,,
Jassa Dhillon,SPAIN,pop,,
Ana Castela,TÃ´ Voltando,world,,
Manan Bhardwaj,Arjan Vailly,pop,11/18/2023,0.0
Teya Dora,DÅ¾anum,,,
Lil Uzi Vert,Flooded The Face,hip_hop,6/30/2023,1.0
Ryan Gosling,I'm Just Ken (From Barbie The Album),pop,,
KAROL G,GUCCI LOS PAÃOS,world,,
JISOO,All Eyes On Me,pop,,
Drake,Gently,hip_hop,,
Jere Klein,X ESO BB,world,8/10/2023,1.0
Atif Aslam,Pehli Nazar Mein,pop,,
Offset,SAY MY GRACE,hip_hop,,
Bronco,Nunca Voy A Olvidarte,world,,
"Sergio Vega ""El Shaka""",QuiÃ©n Es Usted,world,,
Aliyah's Interlude,IT GIRL,,9/30/2023,1.0
Atif Aslam,Main Rang Sharbaton Ka,pop,,
YamÃª,BÃ©cane,,,
Duelo,Sentimientos De CartÃ³n,pop,,
Shakira,El Jefe,pop,9/20/2023,1.0
Doja Cat,Attention,pop,6/16/2023,1.0
Sayian Jimmy,Bad Boy,world,,
Taylor Swift,Sparks Fly (Taylorâs Version),pop,,
Belle Kaffer,NÃ£o Para,,,
rhodessa,Kisame,,,
Bad Bunny,BABY NUEVA,world,10/13/2023,1.0
Slowboy,Brazilian Phonk Mano,metal,,
OneRepublic,West Coast,pop,,
Hailee Steinfeld,Coast,pop,,
Tiziano Ferro,Tardes negras (2023 Remastered),pop,,
Luca-Dante Spadafora,MÃ¤dchen auf dem Pferd,electronic,,
Morgan Wallen,Don't Think Jesus,world,,
Finesse,Gelosa,hip_hop,,
LiberaciÃ³n,CÃ³mo EstÃ¡s TÃº,world,,
Odetari,HYPNOTIC DATA,electronic,9/13/2023,1.0
Cardenales De Nuevo LeÃ³n,Quiero Que Sepas,world,,
Luan Santana,DEJA VU,world,12/7/2023,0.0
Louis Armstrong,Summertime,rb_soul,,
Cup of Joe,Tingin,world,,
Hugo & Guilherme,Elevador,world,,
YOVNGCHIMI,TU$$I,hip_hop,,
Nicki Minaj,Everybody,pop,,
Old Dominion,Memory Lane,world,1/5/2023,0.0
KAROL G,TUS GAFITAS,world,,
Donne Maula,Bercinta Lewat Kata,pop,,
AgroPlay,Dia de Fluxo,world,,
Hev Abi,Walang Alam,,,
FISHER,Atmosphere,electronic,8/11/2023,0.0
juan karlos,ERE,world,8/4/2023,1.0
Andmesh,Andaikan Kau Datang,pop,,
Lil Tecca,HVN ON EARTH,hip_hop,,
MC PH,Tenho Que Me Decidir,hip_hop,11/29/2023,1.0
Taylor Swift,Welcome To New York (Taylor's Version),pop,,
Ana Mena,LAS 12,pop,,
XG,LEFT RIGHT,pop,,
Dygta,Tapi Tahukah Kamu?,pop,,
Gustavo Moura & Rafael,Digitando,pop,,
Pritam,Dil Ibaadat,world,,
Juan MagÃ¡n,Verano Azul,hip_hop,,
Maluma,Junio,pop,,
NewJeans,ASAP,pop,7/21/2023,0.0
Arijit Singh,Ve Maahi,world,,
Jimin,Alone,pop,,
TWICE,SET ME FREE,pop,3/10/2023,0.0
Jung Kook,Please Don't Change,pop,,
Russell Dickerson,She Likes It,world,,
Arijit Singh,Zaalima,world,,
KAROL G,KÃRMIKA,world,,
Intocable,Alguien Te Va A Hacer Llorar,world,,
Jaani,Saari Duniya Jalaa Denge,pop,,
Bizarrap,No soy Eterno,hip_hop,,
Jay Wheeler,PACTO,world,,
DELLAFUENTE,Manos Rotas,world,11/16/2023,0.0
Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",hip_hop,,
Olivia Rodrigo,pretty isnât pretty,pop,,
Connor Price,Violet,pop,,
Rema,Charm,world,4/26/2023,1.0
LiberaciÃ³n,Ese Loco Soy Yo,world,,
Arijit Singh,Qaafirana,world,,
Feid,FERXXO 151,pop,8/25/2023,0.0
Emilia,Exclusive.mp3,pop,11/3/2023,0.0
Arijit Singh,"Aabaad Barbaad (From ""Ludo"")",world,,
NewJeans,Get Up,pop,,
Tiagz,Tacata (Remix),hip_hop,12/22/2023,1.0
Shania Twain,From This Moment On,world,,
xxanteria,BAIXO,hip_hop,9/19/2023,0.0
Hilltop Hoods,Cosby Sweater,hip_hop,,
Henrique & Juliano,Rancorosa,world,,
Cris Mj,DiabÃ³lica,world,,
Anirudh Ravichander,"Idhazhin Oram (From ""3 (Tamil)"")",hip_hop,,
Quevedo,AHORA QUÃ,hip_hop,,
Intocable,EnsÃ©Ã±ame A Olvidarte,world,,
Jere Klein,PRINCESITA DE ...,world,12/1/2023,1.0
Mimi Webb,House On Fire,hip_hop,,
ZÃ© Felipe,VacilÃ£o,world,,
Joel Corry,Lionheart (Fearless),pop,10/21/2022,0.0
Feid,ALAKRAN,pop,,
6arelyhuman,XOXO (Kisses Hugs),electronic,,
Cleffy,Meet you at the Graveyard,,10/6/2023,1.0
S3BZS,MONTAGEM,metal,,
Kany GarcÃ­a,DPM (De Pxta Madre),pop,,
Samuray,Ãl Soy Yo,world,,
Kill Eva,Psycho Dreams (Sped Up),,,
Intocable,Eres Mi Droga,world,,
Yung Yury,TABU.,hip_hop,3/17/2023,0.0
V,For Us,hip_hop,,
Ingrid Andress,Wishful Drinking,world,,
Chanel,Clavaito,,,
Jung Kook,Hate You,pop,11/3/2023,0.0
Grupo Frontera,EN ALTAVOZ,world,,
Dyamante DJ,Vai Novinha Ah Ah Ah,world,5/25/2023,1.0
Morgan Wallen,Sunrise,world,3/3/2023,0.0
Nate Smith,World on Fire,world,4/28/2023,0.0
Post Malone,Enough Is Enough,hip_hop,7/28/2023,1.0
Anne-Marie,UNHEALTHY,pop,,
Ferrugem,AtÃ© que enfim,hip_hop,,
Hugo & Guilherme,Metade De Mim,world,,
Travis Scott,MODERN JAM,hip_hop,7/28/2023,1.0
Quevedo,DAME,hip_hop,,
Joel Corry,I Wish,pop,,
Miksu / Macloud,Nachts wach (Lila Wolken Bootleg),hip_hop,,
Grupo Menos Ã Mais,Adorei,world,,
V,Blue,hip_hop,,
Isadora Pompeo,BÃªnÃ§Ã£os Que NÃ£o TÃªm Fim (Counting My Blessings),other,,
Denny,Chale Jaana Phir (Humko Tere Bina),world,,
Odetari,YOU'RE TOO SLOW (Bonus),electronic,,
Gustavo Mioto,Fake News,world,,
Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault),pop,,
Tyla,Truth or Dare,world,12/1/2023,0.0
Henrique & Juliano,Te Esqueci Sem Querer,world,,
Virlan Garcia,El Chamaquito,world,,
Anne-Marie,PSYCHO,pop,,
ZÃ© Neto & Cristiano,Seu PolÃ­cia,world,,
Bad Bunny,MERCEDES CAROTA,world,10/13/2023,1.0
Karan Aujla,Admirin' You,hip_hop,,
Taylor Swift,Dear John (Taylor's Version),pop,,
Rauw Alejandro,DE CAROLINA,pop,,
TINI,Maldita Foto,pop,,
Bronco,Oro,world,,
Jimin,Interlude : Dive,pop,,
Nadin Amizah,Semua Aku Dirayakan,pop,,
Travis Scott,SIRENS,hip_hop,7/28/2023,1.0
Mc Ws da leste,Tipo Hollywood,,9/19/2023,1.0
Emilia,GTA.mp3,pop,9/7/2023,0.0
CHINCHILLA,Little Girl Gone,,4/21/2023,1.0
Joel Corry,What Would You Do?,pop,,
V,Slow Dancing (Piano Ver.),hip_hop,,
Bad Bunny,TELEFONO NUEVO,world,10/13/2023,1.0
Jelly Roll,Save Me,hip_hop,6/25/2020,0.0
lucidbeatz,Let U Go,,,
Jaz,Bersamamu,pop,,
Mc IG,Noite Fria,hip_hop,,
Sigala,Stay the Night,pop,,
Varinder Brar,Thaa,hip_hop,,
Quevedo,YANKEE,hip_hop,,
Sexyy Red,SkeeYee,hip_hop,6/9/2023,1.0
akiaura,Sleepwalker,hip_hop,,
GREGO,Pane no Sistema,indie,,
Taylor Swift,Speak Now (Taylor's Version),pop,,
elijah woods,"24/7, 365",pop,7/24/2023,0.0
Fuerza Regida,BARBIEZ,world,10/20/2023,1.0
FrÃ©dÃ©ric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",classical,,
Doechii,What It Is (Block Boy),rb_soul,,
Bad Bunny,CYBERTRUCK,world,10/13/2023,1.0
Uzielito Mix,Linea Del Perreo,electronic,,
Lijay,I love freaks,,,
Pritam,Tu Hi Haqeeqat,world,,
Zach Bryan,East Side of Sorrow,world,,
ALIZADE,24/7,,,
MAN WITH A MISSION,çµãå¥è·¡,rock,,
Natanael Cano,Eres,world,,
DJ Arana,MONTAGEM ANOS 2000,hip_hop,9/7/2023,1.0
Mrs. GREEN APPLE,ã±ã»ã©ã»ã©,rock,,
Mrs. GREEN APPLE,Soranji,rock,,
Fabio Asher,Tanpa Rasa Bersalah,pop,,
Aitana,Los Ãngeles,pop,,
Big One,Mentiras | CROSSOVER #3,hip_hop,7/25/2023,0.0
Los Tucanes De Tijuana,El Tucanazo,world,,
Grupo Menos Ã Mais,AtÃ© Que Durou / Tu Mandas No Meu CoraÃ§Ã£o / Adorei / Supera,world,,
ZÃ© Neto & Cristiano,Amigo Taxista,world,,
Travis Scott,SKITZO,hip_hop,7/28/2023,1.0
Taylor Swift,Clean (Taylor's Version),pop,,
Juice WRLD,734,hip_hop,,
Uzielito Mix,Otro Show,electronic,,
Traia VÃ©ia,Eu NÃ£o Previ,,,
Taylor Swift,All You Had To Do Was Stay (Taylor's Version),pop,,
Anirudh Ravichander,"Pathala Pathala (From ""Vikram"")",hip_hop,,
BSS,Fighting (Feat. Lee Young Ji),,,
Chris Stapleton,Think I'm In Love With You,world,9/8/2023,0.0
sped up viral,moonlight (kali uchis),other,,
Gusttavo Lima,Ex dos Meus Sonhos,world,,
Milo j,UNA BALA,hip_hop,11/29/2023,0.0
Bad Bunny,THUNDER Y LIGHTNING,world,10/13/2023,1.0
Maki,Saan?,world,,
Taylor Swift,Mean (Taylor's Version),pop,,
Travis Scott,GOD'S COUNTRY,hip_hop,7/28/2023,1.0
boygenius,Cool About It,pop,,
HalodayÄ±,Aman GÃ¼zel YavaÅ YÃ¼rÃ¼,hip_hop,,
Grupo Bryndis,"QuizÃ¡s Si, QuizÃ¡s No",world,,
Juanes,Gotas De Agua Dulce,pop,,
Oscar Maydon,Tipo Gatsby,world,,
Bad Bunny,MR. OCTOBER,world,10/13/2023,1.0
Jung Kook,Closer to You,pop,,
"Tyler, The Creator",SORRY NOT SORRY,hip_hop,3/31/2023,1.0
Cardenales De Nuevo LeÃ³n,Necesito DecÃ­rtelo,world,,
TiÃ«sto,Pump It Louder,electronic,,
Taylor Swift,The Story Of Us (Taylor's Version),pop,,
SPITZ,ç¾ããé°­,pop,,
Kany GarcÃ­a,Titanic,pop,,
AriBeatz,MIRAGE,,,
Gusttavo Lima,Desejo Imortal (It Must Have Been Love),world,4/13/2023,0.0
Sonny Fodera,Asking,electronic,7/7/2023,0.0
GenriX,novocaine,hip_hop,,
TONEEJAY,711,,,
Olivia Rodrigo,teenage dream,pop,,
HARDY,red,world,,
Gorillaz,Cracker Island,hip_hop,,
Peso Pluma,77,world,,
DJ GUDOG,RITMADINHA DANÃANTE,metal,,
Diplo,Heartbroken,pop,,
Rauw Alejandro,PICARDÃA,pop,,
Feid,CUAL ES ESA,pop,12/1/2023,1.0
Manuel Turizo,Ãxtasis,pop,,
Anirudh Ravichander,Kaavaalaa,hip_hop,,
Intocable,SueÃ±a,world,,
The Weeknd,Starboy,rb_soul,9/22/2016,1.0
Drake,One Dance,hip_hop,4/4/2016,0.0
The Chainsmokers,Closer,pop,7/29/2016,0.0
James Arthur,Say You Won't Let Go,pop,9/9/2016,0.0
